attribute_id,entity_type,entity_id,entity_label,attribute_name,attribute_value,value_length,semantic_type,attribute_context,null_class,original_value,missing_reason,source_file_id,source_file,source_sheet,source_row,source_column,transformation_rule,merge_action,rule_source,source_url,review_flag
ATT-0032888,FMCS,FMCS-03124,Eversys SA,factory_address,"Ecoparc de Daval A2, 3960 Sierre",32,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,150,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032889,FMCS,FMCS-03124,Eversys SA,cml_licence_no_original_value,4100354276,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,150,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032890,FMCS,FMCS-03124,Eversys SA,licence_key,4100354276,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,150,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032891,FMCS,FMCS-03054,Thai Samsung Electronics Co. Ltd.,factory_address,"313 Moo 1, Sriracha Industry Park, Sikhaphiban 8 Rd., Bung, Sriracha, Chonburi 20230",84,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,151,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032892,FMCS,FMCS-03054,Thai Samsung Electronics Co. Ltd.,cml_licence_no_original_value,4100347178,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,151,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032893,FMCS,FMCS-03054,Thai Samsung Electronics Co. Ltd.,licence_key,4100347178,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,151,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032894,FMCS,FMCS-03092,Syarikat Sin Kwang Plastic Industries Sdn. Bhd,factory_address,"7, Jalan Persiaran Teknologi, Taman Teknologi Johor, Senai",58,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,152,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032895,FMCS,FMCS-03092,Syarikat Sin Kwang Plastic Industries Sdn. Bhd,cml_licence_no_original_value,4100350975,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,152,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032896,FMCS,FMCS-03092,Syarikat Sin Kwang Plastic Industries Sdn. Bhd,licence_key,4100350975,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,152,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032897,FMCS,FMCS-03082,Flextronics Shah Alam Sdn Bhd.,factory_address,"Plot D26, Jalan DPB/4, Kawasan Zone Perindustrian Bebas 81550 Geland Patah, Johor",81,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,153,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032898,FMCS,FMCS-03082,Flextronics Shah Alam Sdn Bhd.,cml_licence_no_original_value,4100349990,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,153,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032899,FMCS,FMCS-03082,Flextronics Shah Alam Sdn Bhd.,licence_key,4100349990,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,153,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032900,FMCS,FMCS-03083,Hi-P Philippines Technology Corporation,factory_address,"Bldg. X2, Lot 11-A, Phase 1B, First Philippine Industrial Park-Special Economic Zone, Ulango, City of Tanuan Batangas",117,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,154,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032901,FMCS,FMCS-03083,Hi-P Philippines Technology Corporation,cml_licence_no_original_value,4100350066,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,154,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032902,FMCS,FMCS-03083,Hi-P Philippines Technology Corporation,licence_key,4100350066,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,154,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032903,FMCS,FMCS-03065,Meiban Technologies (Malaysia) Sdn Bhd,factory_address,"1A, 1B & 1C Jalan Istimewa 5 Taman Perindustrian Cemerlang, Ulu Tiram, Johor Bahru, Johor",89,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,155,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032904,FMCS,FMCS-03065,Meiban Technologies (Malaysia) Sdn Bhd,cml_licence_no_original_value,4100348281,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,155,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032905,FMCS,FMCS-03065,Meiban Technologies (Malaysia) Sdn Bhd,licence_key,4100348281,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,155,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032906,FMCS,FMCS-03077,Kinpo Electronics (Philippines) Inc.,factory_address,"Lot 11 H.Y. Dimacali Avenue EPIP II SEZ. BRGY. STA. Anastacia, STO. Tomas, Batangas 4234",88,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,156,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032907,FMCS,FMCS-03077,Kinpo Electronics (Philippines) Inc.,cml_licence_no_original_value,4100349485,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,156,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032908,FMCS,FMCS-03077,Kinpo Electronics (Philippines) Inc.,licence_key,4100349485,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,156,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032909,FMCS,FMCS-02203,V.S.Industry Berhad,factory_address,"PTD 102246, Jalan Murni 12, Kawasan Perindustrian, Murni, Johor",63,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,157,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032910,FMCS,FMCS-02203,V.S.Industry Berhad,cml_licence_no_original_value,4100261673,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,157,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032911,FMCS,FMCS-02203,V.S.Industry Berhad,licence_key,4100261673,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,157,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032912,FMCS,FMCS-02118,Electrolux Thailand Co. Ltd.,factory_address,"169-169/2 Moo 3 Nonglalok, Bankhai, Rayong 21120",48,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,158,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032913,FMCS,FMCS-02118,Electrolux Thailand Co. Ltd.,cml_licence_no_original_value,4100252975,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,158,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032914,FMCS,FMCS-02118,Electrolux Thailand Co. Ltd.,licence_key,4100252975,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,158,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032915,FMCS,FMCS-02928,SIMONELLI GROUP SPA,factory_address,"NVia E, Betti, 1",16,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,159,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032916,FMCS,FMCS-02928,SIMONELLI GROUP SPA,cml_licence_no_original_value,4100334573,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,159,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032917,FMCS,FMCS-02928,SIMONELLI GROUP SPA,licence_key,4100334573,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,159,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032918,FMCS,FMCS-02068,LG Electronics Vietnam Hai Phong Co. Ltd.,factory_address,"Lot CN2, Trang Due Industrial Zone, Le Loi Commune, An Duong District, Hai Phong City, 184800,",94,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,160,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032919,FMCS,FMCS-02068,LG Electronics Vietnam Hai Phong Co. Ltd.,cml_licence_no_original_value,4100247780,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,160,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032920,FMCS,FMCS-02068,LG Electronics Vietnam Hai Phong Co. Ltd.,licence_key,4100247780,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,160,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032921,FMCS,FMCS-01966,SAMSUNG ELECTRONICS CO. LTD.,factory_address,"107, Hanamsandan 6beon-ro, Gwangsan-Gu, Gwangju-City",52,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,161,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032922,FMCS,FMCS-01966,SAMSUNG ELECTRONICS CO. LTD.,cml_licence_no_original_value,4100237575,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,161,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032923,FMCS,FMCS-01966,SAMSUNG ELECTRONICS CO. LTD.,licence_key,4100237575,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,161,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032924,FMCS,FMCS-02756,OM SHIVA SAWMILL THATHA VENEER UDYOG,factory_address,"RAPTI MUNICIPALITY, CHITWAN, BAGMATI",36,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,162,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032925,FMCS,FMCS-02756,OM SHIVA SAWMILL THATHA VENEER UDYOG,cml_licence_no_original_value,4100317371,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,162,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032926,FMCS,FMCS-02756,OM SHIVA SAWMILL THATHA VENEER UDYOG,licence_key,4100317371,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,162,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032927,FMCS,FMCS-02757,Sinora Sdn Bhd,factory_address,"KM 11, Jalan Sinora, Batu Sapi, W.D.T. 79, 90009 Sandakan, Sabah,",65,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,163,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032928,FMCS,FMCS-02757,Sinora Sdn Bhd,cml_licence_no_original_value,4100317472,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,163,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032929,FMCS,FMCS-02757,Sinora Sdn Bhd,licence_key,4100317472,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,163,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032930,FMCS,FMCS-02762,Sunsari Veneers Pvt. Ltd.,factory_address,Duhabi-Ward No : 8 Area Jutmill Sunsari,39,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,164,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032931,FMCS,FMCS-02762,Sunsari Veneers Pvt. Ltd.,cml_licence_no_original_value,4100317977,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,164,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032932,FMCS,FMCS-02762,Sunsari Veneers Pvt. Ltd.,licence_key,4100317977,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,164,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032933,FMCS,FMCS-01751,Toshiba Consumer Products (Thailand) Co. Ltd.,factory_address,"144/1 Moo 5 Bangkadi Industrial Park, Muang, Pathumthani",56,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,165,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032934,FMCS,FMCS-01751,Toshiba Consumer Products (Thailand) Co. Ltd.,cml_licence_no_original_value,4100214967,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,165,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032935,FMCS,FMCS-01751,Toshiba Consumer Products (Thailand) Co. Ltd.,licence_key,4100214967,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,165,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032936,FMCS,FMCS-03106,Miele & Cie. KG,factory_address,"Carl-Miele-Strabe 29,Gutersloh",30,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,166,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032937,FMCS,FMCS-03106,Miele & Cie. KG,cml_licence_no_original_value,4100352373,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,166,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032938,FMCS,FMCS-03106,Miele & Cie. KG,licence_key,4100352373,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,166,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032939,FMCS,FMCS-03053,LG Electronics (Thailand) Co. Ltd.,factory_address,"192 Moo 1, Pluakdaeng Road, Tasith Sub-district, Pluakdaeng District, Rayong 21140",82,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,167,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032940,FMCS,FMCS-03053,LG Electronics (Thailand) Co. Ltd.,cml_licence_no_original_value,4100347077,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,167,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032941,FMCS,FMCS-03053,LG Electronics (Thailand) Co. Ltd.,licence_key,4100347077,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,167,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032942,FMCS,FMCS-02996,BSH EV ALETLERI SANAYI VE TICARET ANONIM STREET CERKEZKOY SUBESI,factory_address,"Yildirim Beyazit Mahallesi, BSH Caddesi No. 72, 59501, Cerkezkoy, Tekirdag, Turkiye 59501",89,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,168,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032943,FMCS,FMCS-02996,BSH EV ALETLERI SANAYI VE TICARET ANONIM STREET CERKEZKOY SUBESI,cml_licence_no_original_value,4100341368,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,168,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032944,FMCS,FMCS-02996,BSH EV ALETLERI SANAYI VE TICARET ANONIM STREET CERKEZKOY SUBESI,licence_key,4100341368,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,168,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032945,FMCS,FMCS-02765,AQUA ELECTRICAL APPLIANCES VIETNAM CO. LTD,factory_address,"No. 8, Street 17A, Bien Hoa Industrial Zone II, An Binh Ward, Bien Hoa City, Dong Nai Province,",95,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,169,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032946,FMCS,FMCS-02765,AQUA ELECTRICAL APPLIANCES VIETNAM CO. LTD,cml_licence_no_original_value,4100318272,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,169,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032947,FMCS,FMCS-02765,AQUA ELECTRICAL APPLIANCES VIETNAM CO. LTD,licence_key,4100318272,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,169,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032948,FMCS,FMCS-03063,SILVERLINE ENDUSTRI VE TICARET A.S,factory_address,"Merzifon Organize Sanayi Bolgesi, 05300 Kumbethatun Osb/Merzifon/Amasya",71,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,170,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032949,FMCS,FMCS-03063,SILVERLINE ENDUSTRI VE TICARET A.S,cml_licence_no_original_value,4100348079,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,170,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032950,FMCS,FMCS-03063,SILVERLINE ENDUSTRI VE TICARET A.S,licence_key,4100348079,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,170,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032951,FMCS,FMCS-02977,NEEF GmbH,factory_address,RuiterstraBe 8 75015 Bretten,28,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,171,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032952,FMCS,FMCS-02977,NEEF GmbH,cml_licence_no_original_value,4100339482,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,171,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032953,FMCS,FMCS-02977,NEEF GmbH,licence_key,4100339482,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,171,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032954,FMCS,FMCS-02979,WMF GmbH,factory_address,"WMF platz 1, Gelslingen An der Steige, Baden Wurttemberg",56,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,172,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032955,FMCS,FMCS-02979,WMF GmbH,cml_licence_no_original_value,4100339684,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,172,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032956,FMCS,FMCS-02979,WMF GmbH,licence_key,4100339684,10,CODE,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,172,licence,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0032957,FMCS,FMCS-02934,MILANO DISPENSERS SPA,factory_address,"Via Mario Ugolini, 3, Torrevecchia Pla, Pavia, Italy 27010",58,ADDRESS,FMCS_MANUFACTURERS_PARSED,POPULATED,,,F045,output__topic18_fmcs_manufacturers.csv,,173,factory,nws,UNION_LONGEST,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
