pair_id,file_a,sheet_a,file_b,sheet_b,columns_a,columns_b,common_columns,unique_columns_a,unique_columns_b,column_jaccard,schema_verdict,common_column_list,unique_a_list,unique_b_list,entity_jaccard_max,deep_compared,deep_compare_reason
SC-0837,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_gazette_notification.csv,bis_gazette_notification,14,4,0,14,4,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),id; related_is; title; unnamed_3,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0838,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_laboratories.csv,bis_laboratories,14,11,1,13,10,0.0417,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; state; tested_is_numbers,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0839,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),14,8,1,13,7,0.0476,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),answer; category; faq_id; question; related_is; related_product; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0840,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_product_certifications.csv,bis_product_certifications,14,9,3,11,6,0.15,SCHEMA_WEAK_OVERLAP,scheme_id; scheme_name; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_type; scope,applicability; application_procedure; document_url; fee_structure; guideline_title; inspection_testing_norm,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0841,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,14,14,2,12,12,0.0769,SCHEMA_WEAK_OVERLAP,scope; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; services; state; validity,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0842,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,scope; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; services …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0843,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,14,9,1,13,8,0.0455,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),cml_no_raw; name_address_raw; retrieved_at; s_no; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0844,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__extraction_log.csv,output__extraction_log,14,6,0,14,6,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),error_type; notes; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0845,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0846,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),is_number; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0847,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__source_inventory.csv,output__source_inventory,14,12,0,14,12,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; notes; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0848,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; is_number; licence; licence_status; machinery_requirements …(+3),0.0023,NO,NO_CONTENT_LINK_DETECTED
SC-0849,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__topic19_official_documents.csv,output__topic19_official_documents,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,access_status; date; document_id; document_title; document_type; download_url; effective_date; is_number; license_access_restriction; local_file; page_count; qco …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0850,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__topic20_provenance.csv,output__topic20_provenance,14,19,1,13,18,0.0312,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),clause; confidence; document_hash; document_id; document_title; effective_date; entity_type; evidence_text; field_name; field_value; page; record_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0851,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,output__unresolved_records.csv,output__unresolved_records,14,6,0,14,6,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),attempted_source_url; entity_type; field_name; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0852,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,14,12,1,13,11,0.04,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0853,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,14,19,0,14,19,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),0.0081,NO,NO_CONTENT_LINK_DETECTED
SC-0854,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Details_v2.xlsx,BIS Standards,14,19,0,14,19,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),0.0081,NO,NO_CONTENT_LINK_DETECTED
SC-0855,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Details_v3.xlsx,BIS Standards,14,19,0,14,19,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),0.0081,NO,NO_CONTENT_LINK_DETECTED
SC-0856,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,14,23,2,12,21,0.0571,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; is_number; laboratory_testing; licence_or_coc_grant; process_controls …(+9),0.3333,YES,PRODUCT_JACCARD=0.33
SC-0857,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,14,23,1,13,22,0.0278,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; is_number; laboratory_testing …(+10),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0858,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,14,18,2,12,16,0.0667,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,acceptance_criteria; clause; is_number; laboratory_requirement; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page; test_frequency …(+4),0.33,YES,PRODUCT_JACCARD=0.33
SC-0859,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_circulars (1).csv,bis_circulars (1),14,11,1,13,10,0.0417,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),circular_id; circular_number; document_url; effective_date; implementation_instructions; issuing_authority; related_is; release_date; subject; title,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0860,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_gazette_notification.csv,bis_gazette_notification,14,4,0,14,4,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),id; related_is; title; unnamed_3,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0861,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_laboratories.csv,bis_laboratories,14,11,1,13,10,0.0417,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; state; tested_is_numbers,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0862,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),14,8,1,13,7,0.0476,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),answer; category; faq_id; question; related_is; related_product; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0863,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_product_certifications.csv,bis_product_certifications,14,9,3,11,6,0.15,SCHEMA_WEAK_OVERLAP,scheme_id; scheme_name; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_type; scope,applicability; application_procedure; document_url; fee_structure; guideline_title; inspection_testing_norm,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0864,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,14,14,2,12,12,0.0769,SCHEMA_WEAK_OVERLAP,scope; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; services; state; validity,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0865,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,scope; source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; services …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0866,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,14,9,1,13,8,0.0455,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),cml_no_raw; name_address_raw; retrieved_at; s_no; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0867,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__extraction_log.csv,output__extraction_log,14,6,0,14,6,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),error_type; notes; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0868,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0869,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,14,3,0,14,3,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),is_number; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0870,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__source_inventory.csv,output__source_inventory,14,12,0,14,12,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; notes; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0871,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; is_number; licence; licence_status; machinery_requirements …(+3),0.0023,NO,NO_CONTENT_LINK_DETECTED
SC-0872,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__topic19_official_documents.csv,output__topic19_official_documents,14,17,2,12,15,0.069,SCHEMA_WEAK_OVERLAP,product; source_url,certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type; scope,access_status; date; document_id; document_title; document_type; download_url; effective_date; is_number; license_access_restriction; local_file; page_count; qco …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0873,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__topic20_provenance.csv,output__topic20_provenance,14,19,1,13,18,0.0312,SCHEMA_WEAK_OVERLAP,source_url,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+1),clause; confidence; document_hash; document_id; document_title; effective_date; entity_type; evidence_text; field_name; field_value; page; record_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0874,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,output__unresolved_records.csv,output__unresolved_records,14,6,0,14,6,0.0,SCHEMA_DISJOINT,,certification_type; is; mandatory_voluntary; product; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type …(+2),attempted_source_url; entity_type; field_name; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0875,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,12,19,1,11,18,0.0333,SCHEMA_WEAK_OVERLAP,document_url,amendment_date; amendment_id; amendment_number; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.0,YES,SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0876,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Standards_Details_v2.xlsx,BIS Standards,12,19,1,11,18,0.0333,SCHEMA_WEAK_OVERLAP,document_url,amendment_date; amendment_id; amendment_number; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.0,YES,SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0877,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Standards_Details_v3.xlsx,BIS Standards,12,19,1,11,18,0.0333,SCHEMA_WEAK_OVERLAP,document_url,amendment_date; amendment_id; amendment_number; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.0,YES,SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0878,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,12,23,1,11,22,0.0294,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; is_number; laboratory_testing; licence_or_coc_grant; process_controls …(+10),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0879,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,12,23,1,11,22,0.0294,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; is_number; laboratory_testing …(+10),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0880,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,12,18,1,11,17,0.0345,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,acceptance_criteria; clause; is_number; laboratory_requirement; product; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0881,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_circulars (1).csv,bis_circulars (1),12,11,3,9,8,0.15,SCHEMA_WEAK_OVERLAP,document_url; effective_date; source_url,amendment_date; amendment_id; amendment_number; new_version; original_version; parent_entity; status; superseded_document; superseding_document,circular_id; circular_number; implementation_instructions; issuing_authority; related_is; release_date; subject; title,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0882,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_gazette_notification.csv,bis_gazette_notification,12,4,0,12,4,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,id; related_is; title; unnamed_3,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0883,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_laboratories.csv,bis_laboratories,12,11,1,11,10,0.0455,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; state; tested_is_numbers,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0884,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),12,8,1,11,7,0.0526,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,answer; category; faq_id; question; related_is; related_product; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0885,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_product_certifications.csv,bis_product_certifications,12,9,2,10,7,0.1053,SCHEMA_WEAK_OVERLAP,document_url; source_url,amendment_date; amendment_id; amendment_number; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,applicability; application_procedure; fee_structure; guideline_title; inspection_testing_norm; scheme_id; scheme_name,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0886,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,12,14,1,11,13,0.04,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; scope; services; state …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0887,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,12,17,1,11,16,0.0357,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; scope …(+4),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0888,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,12,9,1,11,8,0.05,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,cml_no_raw; name_address_raw; retrieved_at; s_no; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0889,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__extraction_log.csv,output__extraction_log,12,6,0,12,6,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,error_type; notes; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0890,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,12,3,0,12,3,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0891,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,12,3,0,12,3,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,is_number; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0892,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__source_inventory.csv,output__source_inventory,12,12,0,12,12,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; notes; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0893,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,12,17,1,11,16,0.0357,SCHEMA_WEAK_OVERLAP,source_url,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; status; superseded_document; superseding_document,air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; is_number; licence; licence_status; machinery_requirements …(+4),0.0,NO,NO_CONTENT_LINK_DETECTED
